deal_id;type;content
*       91;DEAL;A9653-A8-A3-A973, 2-J973-J9865-652, J74-Q52-T72-KT84, KQT8-KT64-KQ4-QJ
*       91;DIRS;  North      East     South      West
*       91;BIDS;    1P      passe       2P      passe   
*       91;RULE;    16                  36              
*       91;BIDS;   2SA      passe     passe     passe   
*       91;RULE;   401                                  
*       92;DEAL;Q76-A2-T752-A743, T93-KT974-64-T62, A542-863-K98-985, KJ8-QJ5-AQJ3-KQJ
*       92;DIRS;  North      East     South      West
*       92;BIDS;  passe     passe     passe      2SA    
*       92;RULE;                                  9     
*       92;BIDS;  passe     passe     passe   
*       92;RULE;                              
*       93;DEAL;QT432-T98754-T-Q, 76-63-AJ543-T975, AKJ9-AK2-KQ2-K84, 85-QJ-9876-AJ632
*       93;DIRS;  North      East     South      West
*       93;BIDS;  passe     passe       2T      passe   
*       93;RULE;                        7               
*       93;BIDS;  passe     passe   
*       93;RULE;                    
*       94;DEAL;J95-A73-9874-AK8, T3-KT965-A5-Q542, A8742-8-KQT3-T63, KQ6-QJ42-J62-J97
*       94;DIRS;  North      East     South      West
*       94;BIDS;    1K        1C        1P      passe   
*       94;RULE;    17       190       136              
*       94;BIDS;   1SA      passe     passe     passe   
*       94;RULE;   571                                  
*       95;DEAL;AJ952-A972-KJ-73, KQT4-T5-9864-JT4, 3-Q83-T2-AKQ8652, 876-KJ64-AQ753-9
*       95;DIRS;  North      East     South      West
*       95;BIDS;    1P      passe       2T      passe   
*       95;RULE;    16                  48              
*       95;BIDS;    2P      passe     passe     passe   
*       95;RULE;   555                                  
*       96;DEAL;T63-975-K98-T942, Q85-QJ64-52-KQ75, A74-A8-AQT743-86, KJ92-KT32-J6-AJ3
*       96;DIRS;  North      East     South      West
*       96;BIDS;  passe     passe       1K        1T    
*       96;RULE;                        17        17    
*       96;BIDS;  passe     passe     passe   
*       96;RULE;                              
*       97;DEAL;KJ4-AK5-KQ52-J65, AT863-832-AJT9-3, Q75-QJ76-74-AQ87, 92-T94-863-KT942
*       97;DIRS;  North      East     South      West
*       97;BIDS;   1SA      passe       2T      passe   
*       97;RULE;    10                 272              
*       97;BIDS;    2K      passe      3SA      passe   
*       97;RULE;   302                 308              
*       97;BIDS;  passe     passe   
*       97;RULE;                    
*       98;DEAL;KJ84-K-KJT75-984, Q-Q76532-AQ8-JT5, A7532-AJT-632-K2, T96-984-94-AQ763
*       98;DIRS;  North      East     South      West
*       98;BIDS;  passe     passe       1P      passe   
*       98;RULE;                        16              
*       98;BIDS;  passe     passe   
*       98;RULE;                    
*       99;DEAL;T86-A642-K9-AK53, AQ-J83-T862-QJ74, J9542-KT75-J74-6, K73-Q9-AQ53-T982
*       99;DIRS;  North      East     South      West
*       99;BIDS;    1T      passe       1P      passe   
*       99;RULE;    17                  62              
*       99;BIDS;   1SA      passe     passe     passe   
*       99;RULE;   490                                  
*      100;DEAL;J985-AJ9-QT9-KT5, Q62-QT86542-A8-2, AK4-7-K7654-9643, T73-K3-J32-AQJ87
*      100;DIRS;  North      East     South      West
*      100;BIDS;  passe     passe     passe     passe   
*      100;RULE;                                        
*      101;DEAL;AQ3-T82-KT85-T72, 42-Q943-J43-KJ98, 87-KJ5-A92-AQ654, KJT965-A76-Q76-3
*      101;DIRS;  North      East     South      West
*      101;BIDS;  passe     passe       1T        1P    
*      101;RULE;                        17        19    
*      101;BIDS;  passe     passe     passe   
*      101;RULE;                              
*      102;DEAL;T9432-AT53-A54-2, J-K742-KT972-AT3, Q76-96-QJ83-J875, AK85-QJ8-6-KQ964
*      102;DIRS;  North      East     South      West
*      102;BIDS;  passe     passe     passe       1T    
*      102;RULE;                                  17    
*      102;BIDS;  passe     passe     passe   
*      102;RULE;                              
*      103;DEAL;KJ-T42-Q3-AJT974, A986-976-KT9-865, Q42-AQ853-8654-Q, T753-KJ-AJ72-K32
*      103;DIRS;  North      East     South      West
*      103;BIDS;  passe     passe       1C        1K    
*      103;RULE;                        19        17    
*      103;BIDS;  passe     passe     passe   
*      103;RULE;                              
*      104;DEAL;AQJ43-QJ97-8-AT7, K986-T83-KQJ74-J, 5-654-A965-98652, T72-AK2-T32-KQ43
*      104;DIRS;  North      East     South      West
*      104;BIDS;    1P      passe     passe     passe   
*      104;RULE;    16                                  
*      105;DEAL;J632-T-KQJ72-A42, K54-QJ8752-954-Q, 98-AK64-AT8-T975, AQT7-93-63-KJ863
*      105;DIRS;  North      East     South      West
*      105;BIDS;  passe     passe     passe     passe   
*      105;RULE;                                        
*      106;DEAL;K53-Q743-64-9873, 6-KJ952-Q85-AT64, QJ74-A86-KJ97-Q5, AT982-T-AT32-KJ2
*      106;DIRS;  North      East     South      West
*      106;BIDS;  passe     passe       1K        1P    
*      106;RULE;                        17        16    
*      106;BIDS;  passe     passe     passe   
*      106;RULE;                              
*      107;DEAL;A4-AQ92-AQ964-A7, Q9652-KJ5-J5-863, KJT73-T763-KT7-4, 8-84-832-KQJT952
*      107;DIRS;  North      East     South      West
*      107;BIDS;    1K        1P      passe     passe   
*      107;RULE;    17       190                        
*      107;BIDS;  passe   
*      107;RULE;          
*      108;DEAL;K-QJ86-QT2-AJ432, Q87-T7543-J875-9, AT96542-92-4-T86, J3-AK-AK963-KQ75
*      108;DIRS;  North      East     South      West
*      108;BIDS;    1T      passe       1P      passe   
*      108;RULE;    17                  62              
*      108;BIDS;    2T      passe     passe     passe   
*      108;RULE;   545                                  
*      109;DEAL;753-KT854-532-53, A-J93-AKJ86-KJT4, KT6-AQ7-QT74-AQ2, QJ9842-62-9-9876
*      109;DIRS;  North      East     South      West
*      109;BIDS;  passe       1K       1SA      passe   
*      109;RULE;              17        10              
*      109;BIDS;    2K      passe       2C      passe   
*      109;RULE;   287                 349              
*      109;BIDS;  passe     passe   
*      109;RULE;                    
*      110;DEAL;83-T8-AQJ932-K62, 94-9532-K854-873, QJ762-AQ64-AJ94, AKT5-KJ7-T76-QT5
*      110;DIRS;  North      East     South      West
*      110;BIDS;  passe     passe       1P        1T    
*      110;RULE;                        16        17    
*      110;BIDS;  passe     passe     passe   
*      110;RULE;                              
*      111;DEAL;QT94-4-Q2-QT9653, A653-T732-KJ963, J872-A865-AT5-87, K-KQJ9-874-AKJ42
*      111;DIRS;  North      East     South      West
*      111;BIDS;  passe     passe     passe       1T    
*      111;RULE;                                  17    
*      111;BIDS;  passe     passe     passe   
*      111;RULE;                              
*      112;DEAL;K86-K973-KQ72-86, J954-AQT6-98-KT3, QT2-J852-643-J95, A73-4-AJT5-AQ742
*      112;DIRS;  North      East     South      West
*      112;BIDS;  passe     passe     passe       1T    
*      112;RULE;                                  17    
*      112;BIDS;  passe     passe     passe   
*      112;RULE;                              
*      113;DEAL;KJT42-K862-K73-K, A7-J53-QT985-532, Q-QT4-42-AQJ9874, 98653-A97-AJ6-T6
*      113;DIRS;  North      East     South      West
*      113;BIDS;    1P      passe       2T      passe   
*      113;RULE;    16                  48              
*      113;BIDS;    2P      passe     passe     passe   
*      113;RULE;   555                                  
*      114;DEAL;A9-KQT87-A8-KQJ8, 865-J64-QJ954-72, JT42-3-T762-A654, KQ73-A952-K3-T93
*      114;DIRS;  North      East     South      West
*      114;BIDS;    1C      passe     passe     passe   
*      114;RULE;    16                                  
*      115;DEAL;KJ3-T643-KT9-Q86, QT95-J5-J8753-AJ, 87642-KQ-Q2-K543, A-A9872-A64-T972
*      115;DIRS;  North      East     South      West
*      115;BIDS;  passe     passe       1P        1C    
*      115;RULE;                        19        16    
*      115;BIDS;  passe     passe     passe   
*      115;RULE;                              
*      116;DEAL;K62-T964-KQ62-A6, A5-Q853-J843-T87, JT73-K7-75-K9432, Q984-AJ2-AT9-QJ5
*      116;DIRS;  North      East     South      West
*      116;BIDS;    1K      passe       1P      passe   
*      116;RULE;    17                  57              
*      116;BIDS;   1SA      passe     passe     passe   
*      116;RULE;   490                                  
*      117;DEAL;J5432-Q62-KQJT3, AT6-43-9652-AK97, KQ8-AT87-74-T653, 97-KJ95-A8-QJ842
*      117;DIRS;  North      East     South      West
*      117;BIDS;  passe     passe     passe     passe   
*      117;RULE;                                        
*      118;DEAL;Q-874-J9863-KT86, T5-AQ965-AT4-A75, K82-KJT32-Q2-Q92, AJ97643-K75-J43
*      118;DIRS;  North      East     South      West
*      118;BIDS;  passe       1C      passe       3P    
*      118;RULE;              16                  23    
*      118;BIDS;  passe     passe     passe   
*      118;RULE;                              
*      119;DEAL;AJ75-82-Q95-KT32, Q832-AT954-K63-5, 964-J7-84-AQ9764, KT-KQ63-AJT72-J8
*      119;DIRS;  North      East     South      West
*      119;BIDS;  passe     passe     passe       1K    
*      119;RULE;                                  17    
*      119;BIDS;  passe     passe     passe   
*      119;RULE;                              
*      120;DEAL;2-AK982-762-KQT7, A43-J65-KQ54-652, KJ875-T74-T3-983, QT96-Q3-AJ98-AJ4
*      120;DIRS;  North      East     South      West
*      120;BIDS;    1C      passe     passe     passe   
*      120;RULE;    16                                  
*      121;DEAL;A76-Q8765-6-AT87, 2-AKT9-QJT73-Q92, 983-432-AK95-643, KQJT54-J-842-KJ5
*      121;DIRS;  North      East     South      West
*      121;BIDS;  passe       1K      passe     passe   
*      121;RULE;              17                        
*      121;BIDS;  passe   
*      121;RULE;          
*      122;DEAL;4-K953-AQ5432-Q6, 53-Q874-KJT6-T87, AKQJT62-A6-K952, 987-JT2-987-AJ43
*      122;DIRS;  North      East     South      West
*      122;BIDS;  passe     passe       1P      passe   
*      122;RULE;                        16              
*      122;BIDS;  passe     passe   
*      122;RULE;                    
*      123;DEAL;A962-A9-QT86-A93, 74-T2-AKJ753-J72, T853-K3-9-KQT864, KQJ-QJ87654-42-5
*      123;DIRS;  North      East     South      West
*      123;BIDS;    1K      passe       1P        2C    
*      123;RULE;    17                  57       202    
*      123;BIDS;  passe     passe     passe   
*      123;RULE;                              
*      124;DEAL;4-KQ9-KQ7654-A62, KJ63-T532-83-854, Q98752-A64-JT-K9, AT-J87-A92-QJT73
*      124;DIRS;  North      East     South      West
*      124;BIDS;    1K      passe       1P      passe   
*      124;RULE;    17                  62              
*      124;BIDS;    2K      passe     passe     passe   
*      124;RULE;   547                                  
*      125;DEAL;AJ8-JT8-82-JT976, 9-KQ74-AQJT7643, Q76543-962-K9-32, KT2-A53-5-AKQ854
*      125;DIRS;  North      East     South      West
*      125;BIDS;  passe       1K      passe       1T    
*      125;RULE;              17                  17    
*      125;BIDS;  passe     passe     passe   
*      125;RULE;                              
*      126;DEAL;QJ5-KJ85-AJT42-6, A7-AT96-Q853-A95, K862-32-K6-Q8732, T943-Q74-97-KJT4
*      126;DIRS;  North      East     South      West
*      126;BIDS;    1K      passe       1P      passe   
*      126;RULE;    17                  57              
*      126;BIDS;    2K      passe     passe     passe   
*      126;RULE;   547                                  
*      127;DEAL;T852-T7532-K86-7, Q63-64-J542-KJ42, J974-KQJ-AT73-T8, AK-A98-Q9-AQ9653
*      127;DIRS;  North      East     South      West
*      127;BIDS;  passe     passe     passe       1T    
*      127;RULE;                                  17    
*      127;BIDS;  passe     passe     passe   
*      127;RULE;                              
*      128;DEAL;KQ652-Q6-98-JT74, 8-AT984-K54-Q962, A743-K2-AJ2-K853, JT9-J753-QT763-A
*      128;DIRS;  North      East     South      West
*      128;BIDS;  passe     passe      1SA      passe   
*      128;RULE;                        10              
*      128;BIDS;    2T      passe       2P      passe   
*      128;RULE;   271                 303              
